timestamp,p_G_I_x,p_G_I_y,p_G_I_z,q_I_G_w,q_I_G_x,q_I_G_y,q_I_G_z,p_C_I_x,p_C_I_y,p_C_I_z,q_I_C_w,q_I_C_x,q_I_C_y,q_I_C_z,sun_az,sun_el
66.2,-6635700.649449584,-423200.99112221424,-305220.6062479627,0.5862897080779476,-0.42671768434297486,-0.4138580498035479,-0.5503616181054468,-6635747.584959467,-423194.17921489285,-305222.2712918769,-0.22193982798478235,-0.6370093939678101,0.32161923376208434,0.6644718302705828,344.22,-4.748
66.3,-6635641.09893072,-423839.0009619866,-305680.75152127625,0.5877233585047659,-0.42792287833402815,-0.4104734594295969,-0.5504314700033923,-6635688.034189575,-423832.1810931733,-305682.420301319,-0.2217177737409458,-0.6371264806966684,0.32150986213474225,0.6644866326349502,344.22,-4.748
66.4,-6635581.45871956,-424477.0050689882,-306140.89265451074,0.5891514137471098,-0.4291165993838343,-0.4070823777536177,-0.550493863304119,-6635628.39373087,-424470.1772428835,-306142.5651791182,-0.2214950720018896,-0.6372442503355235,0.3213999694194545,0.6645011347984052,344.22,-4.748
66.5,-6635521.72881695,-425115.0034346453,-306601.02964145085,0.5905738408344967,-0.43029882678689013,-0.40368486069880294,-0.5505488093079505,-6635568.663584252,-425108.16765540605,-306602.70591905934,-0.22127171980281204,-0.6373627008165809,0.32128955500368517,0.6645153387746842,344.22,-4.748
66.60000000000001,-6635461.909223734,-425752.9960503852,-307061.1624758824,0.591990606890436,-0.4314695400785044,-0.40028096429225196,-0.5505963194239492,-6635508.843750622,-425746.1523221241,-307062.8425149276,-0.22104771422112032,-0.6374818300251763,0.32117861828971944,0.664529246592561,344.22,-4.748
66.7,-6635401.999940763,-426390.9829076347,-307521.2911515912,0.5934016791331038,-0.4326287190349754,-0.3968707446639021,-0.5506364051695877,-6635448.934230884,-426384.1312344204,-307522.97496050806,-0.22082305236691974,-0.6376016358008644,0.3210671587043959,0.6645428602933786,344.22,-4.748
66.8,-6635342.000968886,-427028.9639978217,-307981.41566236434,0.5948070248760139,-0.43377634367376583,-0.39345425804545964,-0.5506690781704181,-6635388.935025943,-427022.10438367823,-307983.10324958584,-0.22059773139234423,-0.6377221159346643,0.3209551756895836,0.6645561819353081,344.22,-4.748
66.9,-6635281.912308953,-427666.93931237364,-308441.5360019887,0.5962066115286881,-0.43491239425366984,-0.3900315607693285,-0.550694350159741,-6635328.846136705,-427660.0717612811,-308443.22737594665,-0.2203717484811499,-0.6378432681779532,0.3208426687139361,0.6645692135827146,344.22,-4.748
67.0,-6635221.733961817,-428304.9088427186,-308901.652164252,0.5976004065973212,-0.4360368512749768,-0.38660270926753987,-0.5507122329782732,-6635268.667564079,-428298.0333586119,-308903.34733337536,-0.2201451008602,-0.6379650902284959,0.3207296372595856,0.6645819573222959,344.22,-4.748
67.10000000000001,-6635161.465928332,-428942.8725802849,-309361.76414294273,0.5989883776854458,-0.4371496954796286,-0.3831677600706795,-0.5507227385738139,-6635208.399308974,-428935.98916705453,-309363.46311565785,-0.21991778579114882,-0.6380875797447088,0.32061608083260323,0.6645944152472244,344.22,-4.748
67.2,-6635101.108209353,-429580.830516501,-309821.87193184963,0.6003704924945916,-0.4382509078513729,-0.379726769806816,-0.5507258790009125,-6635148.041372299,-429573.9391779921,-309823.57471657934,-0.2196898005715938,-0.6382107343344741,0.32050199896033643,0.6646065894689076,344.22,-4.748
67.3,-6635040.660805739,-430218.7826427957,-310281.97552476195,0.6017467188249451,-0.43934046961590983,-0.37627979520042676,-0.5507216664205309,-6635087.593754967,-430211.8833828087,-310283.6821299255,-0.21946114253676202,-0.6383345515643948,0.320387391191222,0.6646184821077613,344.22,-4.748
67.4,-6634980.123718349,-430856.7289505982,-310742.07491546986,0.6031170245760036,-0.44041836224103437,-0.37282689307132405,-0.5507101130997089,-6635027.056457889,-430849.82177288807,-310743.78534948226,-0.2192318090619261,-0.6384590289546089,0.32027225709174145,0.6646300952989825,344.22,-4.748
67.5,-6634919.496948042,-431494.66943133797,-311202.1700977638,0.6044813777472281,-0.4414845674367732,-0.3693681203335803,-0.5506912314112268,-6634966.429481983,-431487.7543396137,-311203.8843690351,-0.2190017975583052,-0.6385841639774724,0.3201565962503974,0.6646414311933793,344.22,-4.748
67.60000000000001,-6634858.78049568,-432132.60407644435,-311662.2610654348,0.6058397464386932,-0.4425390671555169,-0.3659035339944523,-0.5506650338332668,-6634905.712828161,-432125.68107437,-311663.9791823699,-0.21877110547699213,-0.6387099540663655,0.32004040827523045,0.664652491948943,344.22,-4.748
67.7,-6634797.974362128,-432770.53287734714,-312122.3478122742,0.6071920988517334,-0.44358184359214564,-0.3624331911533063,-0.5506315329490752,-6634844.906497343,-432763.6019685409,-312124.06978327263,-0.21853973030692475,-0.6388363966079816,0.31992369279479344,0.6646632797385822,344.22,-4.748
67.8,-6634737.078548252,-433408.45582547656,-312582.4303320743,0.608538403289588,-0.4446128791841514,-0.35895714900054,-0.5505907414466208,-6634784.010490448,-433401.51701351063,-312584.1561655293,-0.218307669574134,-0.6389634889439602,0.31980644945924025,0.6646737967484101,344.22,-4.748
67.9,-6634676.093054916,-434046.372912263,-313042.50861862773,0.6098786281580411,-0.44563215661175376,-0.35547546481650605,-0.5505426721182561,-6634723.024808394,-434039.42620066344,-313044.2383229259,-0.21807492084087654,-0.6390912283721936,0.31968867794147554,0.6646840451763513,344.22,-4.748
